"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img1","Input.img2","Input.img3","Input.img4","Input.img5","Input.img6","Input.img7","Input.img8","Input.img9","Input.img10","Answer.img1.bad","Answer.img1.good","Answer.img10.bad","Answer.img10.good","Answer.img2.bad","Answer.img2.good","Answer.img3.bad","Answer.img3.good","Answer.img4.bad","Answer.img4.good","Answer.img5.bad","Answer.img5.good","Answer.img6.bad","Answer.img6.good","Answer.img7.bad","Answer.img7.good","Answer.img8.bad","Answer.img8.good","Answer.img9.bad","Answer.img9.good","Approve","Reject"
"375VMB7D4LSCK8RR3FNV7L21S8KDI4","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","33F859I569MMW0GGA3J61397GE2BHO","A3W0C04EXOY12C","Submitted","Thu Apr 25 09:16:08 PDT 2019","Thu Apr 25 09:17:24 PDT 2019","Sun Apr 28 09:17:24 PDT 2019","","","","76","100% (24/24)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_7.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_33.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_22.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_14.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_16.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_2.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_26.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_23.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_42.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_2.jpg","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true"
"375VMB7D4LSCK8RR3FNV7L21S8KDI4","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3W2LOLRXLEO0EXYDCL8TEAU3QH9KRE","ARIBVG7WV64QM","Submitted","Thu Apr 25 09:17:02 PDT 2019","Thu Apr 25 09:20:31 PDT 2019","Sun Apr 28 09:20:31 PDT 2019","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_7.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_33.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_22.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_14.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_16.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_2.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_26.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_23.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_42.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_2.jpg","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true"
"375VMB7D4LSCK8RR3FNV7L21S8KDI4","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3YW4XOSQKTUQOO4885XGE6LOOAEU1Q","AB74AZZTVLJJ3","Submitted","Thu Apr 25 09:19:35 PDT 2019","Thu Apr 25 09:32:49 PDT 2019","Sun Apr 28 09:32:49 PDT 2019","","","","794","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_7.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_33.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_22.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_14.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_16.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_2.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_26.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_23.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_42.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_2.jpg","false","true","true","false","false","true","false","true","false","true","true","false","true","false","false","true","true","false","true","false"
"3LXX8KJXPYIAD4PDPUVY5MFXDW4O9T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3GA6AFUKORXHT5C3VA40JKBVSMP3HP","A3W0C04EXOY12C","Submitted","Thu Apr 25 09:15:55 PDT 2019","Thu Apr 25 09:21:22 PDT 2019","Sun Apr 28 09:21:22 PDT 2019","","","","327","100% (24/24)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_9.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_44.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_3.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_29.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_39.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_38.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_12.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_19.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_4.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_43.jpg","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true"
"3LXX8KJXPYIAD4PDPUVY5MFXDW4O9T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3KXIR214I7PYWBSPC36C6LXZH3424S","A2RPSSZR3RP51Z","Submitted","Thu Apr 25 09:24:35 PDT 2019","Thu Apr 25 10:05:20 PDT 2019","Sun Apr 28 10:05:20 PDT 2019","","","","2445","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_9.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_44.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_3.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_29.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_39.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_38.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_12.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_19.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_4.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_43.jpg","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","false","true"
"3LXX8KJXPYIAD4PDPUVY5MFXDW4O9T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3QFUFYSY91OIX5410YLJQ4ROQ78F4O","ARIBVG7WV64QM","Submitted","Thu Apr 25 09:17:04 PDT 2019","Thu Apr 25 09:19:00 PDT 2019","Sun Apr 28 09:19:00 PDT 2019","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_9.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_44.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_3.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_29.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_39.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_38.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_12.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_19.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_4.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_43.jpg","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true"
"3J9UN9O9J51EGZA39LK04FXIBY0J0T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3AAPLD8UCFQMSMAXAPAR1XFTML1THV","A2SN4E7PX1NCLY","Submitted","Thu Apr 25 09:14:41 PDT 2019","Thu Apr 25 09:16:11 PDT 2019","Sun Apr 28 09:16:11 PDT 2019","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_21.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_11.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_31.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_15.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_34.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_27.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_28.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_40.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_18.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_1.jpg","false","true","true","false","true","false","false","true","false","true","false","true","false","true","true","false","true","false","false","true"
"3J9UN9O9J51EGZA39LK04FXIBY0J0T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3PH3VY7DJO60BOELBGL9OOQXM52WZG","AB74AZZTVLJJ3","Submitted","Thu Apr 25 09:19:56 PDT 2019","Thu Apr 25 09:57:14 PDT 2019","Sun Apr 28 09:57:14 PDT 2019","","","","2238","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_21.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_11.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_31.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_15.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_34.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_27.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_28.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_40.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_18.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_1.jpg","true","false","true","false","true","false","false","true","true","false","true","false","false","true","true","false","true","false","true","false"
"3J9UN9O9J51EGZA39LK04FXIBY0J0T","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","3ZAK8W07I7NQHZJQCMTG012EJI70US","AX2VR7850ON7L","Submitted","Thu Apr 25 09:14:42 PDT 2019","Thu Apr 25 09:16:29 PDT 2019","Sun Apr 28 09:16:29 PDT 2019","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_21.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_11.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_31.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_15.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_34.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_27.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_28.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_40.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_18.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/neg_1.jpg","false","true","true","false","true","false","false","true","false","true","false","true","true","false","false","true","false","true","false","true"
"3APP19WN73NZ386H34FEG3FTW956GD","3OXT046PAAG7MDZS743SGMZE7KDLN4","Select Whether an Image is Good or Bad","Mark whether an image is good or bad.  You will be presented with 10 images to mark","image, classification","$0.02","Thu Apr 25 09:14:11 PDT 2019","3","BatchId:3620439;OriginalHitTemplateId:928390875;","3600","259200","Thu May 02 09:14:11 PDT 2019","","","33ISQZVXPSVEPXX62B101WI9L7XCCN","A3W0C04EXOY12C","Submitted","Thu Apr 25 09:16:48 PDT 2019","Thu Apr 25 09:18:38 PDT 2019","Sun Apr 28 09:18:38 PDT 2019","","","","110","100% (24/24)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/pickture-perfect/budapest/img_13.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_8.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_25.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_10.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_46.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_35.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_36.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_45.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_37.jpg","https://s3.amazonaws.com/pickture-perfect/budapest/img_47.jpg","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true","false","true"
